#doc source pos typeindex type topic
7 NA 569 228 från 4
7 NA 570 661 Kungsör. 33
7 NA 571 662 Bymning 44
7 NA 572 663 frun 35
7 NA 573 664 Hemmet 44
7 NA 574 72 för 16
7 NA 575 126 de 14
7 NA 576 665 elända. 1
7 NA 577 136 Enligt 27
7 NA 578 98 af 16
7 NA 579 666 föreståndaren 4
7 NA 580 72 för 16
7 NA 581 664 Hemmet 44
7 NA 582 72 för 16
7 NA 583 126 de 14
7 NA 584 667 elända 44
7 NA 585 372 nr 48
7 NA 586 19 75 3
7 NA 587 482 Hornsgatan 44
7 NA 588 168 har 14
7 NA 589 668 där 18
7 NA 590 669 intagne 10
7 NA 591 670 26-årige 28
7 NA 592 671 järnarbetaren 21
7 NA 593 672 Olof 14
7 NA 594 673 Botvid 21
7 NA 595 674 Nilsson 44
7 NA 596 675 deiv26 35
7 NA 597 395 december 44
7 NA 598 676 afvikit 44
7 NA 599 228 från 4
7 NA 600 677 hemmet 16
7 NA 601 678 utan 14
7 NA 602 89 att 35
7 NA 603 392 sedan 27
7 NA 604 679 dess 7
7 NA 605 346 den 16
7 NA 606 680 minsta 16
7 NA 607 681 spaning 44
7 NA 608 317 på 18
7 NA 609 682 honom 44
7 NA 610 683 kunnat 16
7 NA 611 684 erhållas. 21
7 NA 612 369 Föreståndaren 44
7 NA 613 685 antager 14
7 NA 614 89 att 17
7 NA 615 686 mannen 18
7 NA 616 687 tagit 1
7 NA 617 132 sig 14
7 NA 618 688 afdaga. 44
7 NA 619 689 enär 27
7 NA 620 411 han 14
7 NA 621 690 fällt 44
7 NA 622 691 yttranden 16
7 NA 623 692 därom. 44
7 NA 624 693 Föreligger 44
7 NA 625 694 olyckshändelse? 21
7 NA 626 695 För 48
7 NA 627 696 polisen 18
7 NA 628 168 har 16
7 NA 629 697 anmälts 35
7 NA 630 89 att 19
7 NA 631 372 nr 48
7 NA 632 698 30 44
7 NA 633 699 Blekingegatan 28
7 NA 634 389 boende 44
7 NA 635 700 snickarmästaren 3
7 NA 636 701 Victor 33
7 NA 637 702 Teodor 33
7 NA 638 703 Rosenblad 14
7 NA 639 392 sedan 27
7 NA 640 346 den 49
7 NA 641 698 30 44
7 NA 642 395 december 44
7 NA 643 96 är 16
7 NA 644 704 spårlöst 16
7 NA 645 399 försvunnen 44
7 NA 646 228 från 4
7 NA 647 705 sitt 35
7 NA 648 706 'hem, 27
7 NA 649 707 Ihvadan 28
7 NA 650 204 det 16
7 NA 651 708 misstänkesatt 17
7 NA 652 709 lian 44
7 NA 653 710 träffats 49
7 NA 654 98 af 16
7 NA 655 711 någon 35
7 NA 656 712 olyckshändelse. 48
7 NA 657 713 Han 16
7 NA 658 96 är 16
7 NA 659 714 38 3
7 NA 660 1 år 44
7 NA 661 715 gammal. 18
7 NA 662 716 Eldsvåda 27
7 NA 663 717 utbröt 48
7 NA 664 317 på 17
7 NA 665 718 onsdag 48
7 NA 666 350 e. 20
7 NA 667 351 m. 20
7 NA 668 122 en 16
7 NA 669 719 lysolje- 16
7 NA 670 51 och 28
7 NA 671 720 bosättningsaffär 48
7 NA 672 292 huset 44
7 NA 673 372 nr 48
7 NA 674 721 48 28
7 NA 675 722 Fleminggatan, 20
7 NA 676 723 hörnet 44
7 NA 677 98 af 16
7 NA 678 639 S:t 21
7 NA 679 724 Eriksgatan. 17
7 NA 680 725 Elden, 44
7 NA 681 142 som 16
7 NA 682 726 började 48
7 NA 683 258 ett 14
7 NA 684 727 mindre 4
7 NA 685 355 rum 44
7 NA 686 728 innanför 27
7 NA 687 729 butiken, 48
7 NA 688 730 fann 21
7 NA 689 668 där 14
7 NA 690 731 god 48
7 NA 691 732 näring, 3
7 NA 692 51 och 16
7 NA 693 204 det 16
7 NA 694 733 såg 1
7 NA 695 734 ganska 49
7 NA 696 735 hotande 16
7 NA 697 736 ut 14
7 NA 698 737 när 27
7 NA 699 738 lågorna 49
7 NA 700 739 slogo 44
7 NA 701 736 ut 14
7 NA 702 285 genom 48
7 NA 703 204 det 16
7 NA 704 740 åt 35
7 NA 705 741 S 44
7 NA 706 69 : 16
7 NA 707 742 Eriksgatan 28
7 NA 708 743 vettande 18
7 NA 709 744 fönstret. 33
7 NA 710 745 Brandkåren, 21
7 NA 711 142 som 16
7 NA 712 746 genast 44
7 NA 713 747 alarmerats, 48
7 NA 714 748 släckte 20
7 NA 715 749 elden 33
7 NA 716 218 efter 14
7 NA 717 122 en 1
7 NA 718 750 stunds 18
7 NA 719 751 arbete 1
7 NA 720 51 och 1
7 NA 721 752 innan 44
7 NA 722 346 den 1
7 NA 723 753 hunnit 17
7 NA 724 754 sprida 18
7 NA 725 132 sig 14
7 NA 726 755 utom 16
7 NA 727 204 det 16
7 NA 728 355 rum 44
7 NA 729 668 där 14
7 NA 730 346 den 16
7 NA 731 756 börjat. 44
7 NA 732 757 Detta 14
7 NA 733 355 rum 44
7 NA 734 304 var 1
7 NA 735 758 emellertid 17
7 NA 736 759 fullständigt 44
7 NA 737 760 ramponerad! 7
7 NA 738 761 Själfmord. 28
7 NA 739 762 Fruktliandlare 18
7 NA 740 763 .7. 21
7 NA 741 764 Schuback 44
7 NA 742 765 beröfvade 16
7 NA 743 132 sig 14
7 NA 744 766 tisdags 28
7 NA 745 767 natt 3
7 NA 746 768 lifvet 48
7 NA 747 144 med 14
7 NA 748 258 ett 14
7 NA 749 769 revolverskott. 44
7 NA 750 770 Händelsen 48
7 NA 751 771 upptäcktes 18
7 NA 752 164 vid 48
7 NA 753 430 half 44
7 NA 754 772 9-tiden 29
7 NA 755 317 på 1
7 NA 756 773 morgonen, 28
7 NA 757 737 när 27
7 NA 758 774 hans 14
7 NA 759 775 biträden 29
7 NA 760 776 anlände 17
7 NA 761 121 till 16
7 NA 762 777 affären 18
7 NA 763 372 nr 48
7 NA 764 778 3 4
7 NA 765 779 A 21
7 NA 766 780 Malmskillnadsgatan. 20
7 NA 767 781 Innanför 44
7 NA 768 782 butiken 18
7 NA 769 139 hade 14
7 NA 770 764 Schuback 44
7 NA 771 258 ett 14
7 NA 772 148 rum, 4
7 NA 773 634 hvilket 44
7 NA 774 411 han 14
7 NA 775 783 understundom 1
7 NA 776 784 brukade 44
7 NA 777 785 tillbringa 3
7 NA 778 786 nätterna, 16
7 NA 779 787 odh 18
7 NA 780 113 detta 14
7 NA 781 788 anträffades 21
7 NA 782 774 hans 14
7 NA 783 789 döda 10
7 NA 784 790 kropp. 44
7 NA 785 713 Han 16
7 NA 786 791 låg 17
7 NA 787 317 på 1
7 NA 788 792 sängen 17
7 NA 789 144 med 14
7 NA 790 258 ett 14
7 NA 791 793 revolverskott 27
7 NA 792 794 hufvudet. 33
7 NA 793 795 Troligen 14
7 NA 794 168 har 16
7 NA 795 796 själfmordet 33
7 NA 796 797 föröfvats 27
7 NA 797 330 några 16
7 NA 798 798 timmar 4
7 NA 799 752 innan 44
7 NA 800 799 liket 49
7 NA 801 800 anträffades. 3
7 NA 802 251 Om 27
7 NA 803 801 motivet 14
7 NA 804 802 känner 44
7 NA 805 803 man 17
7 NA 806 804 intet 16
7 NA 807 144 med 14
7 NA 808 805 visshet, 35
7 NA 809 158 men 14
7 NA 810 764 Schuback 44
7 NA 811 168 har 14
7 NA 812 164 vid 14
7 NA 813 806 upprepade 21
7 NA 814 807 tillfällen 21
7 NA 815 808 yttrat 44
7 NA 816 809 leda 44
7 NA 817 164 vid 14
7 NA 818 810 lifvet. 44
7 NA 819 713 Han 14
7 NA 820 811 vai 7
7 NA 821 812 änkling 48
7 NA 822 79 ooh 18
7 NA 823 813 efterlämnar 4
7 NA 824 122 en 1
7 NA 825 814 minderårig 17
7 NA 826 815 son. 33
7 NA 827 816 Osortsoksdsortsoksdortsoksdrtsoksdtsoksdsoksdoksdksdsdd 18
8 NA 0 817 Och 35
8 NA 1 818 naturligtvis 2
8 NA 2 168 har 14
8 NA 3 204 det 16
8 NA 4 424 ej 14
8 NA 5 652 blifvit 2
8 NA 6 819 bättre 19
8 NA 7 392 sedan 14
8 NA 8 820 dess. 29
8 NA 9 821 Hade 17
8 NA 10 822 skälig 35
8 NA 11 823 hänsyn, 27
8 NA 12 824 tagits 17
8 NA 13 121 till 14
8 NA 14 825 läroverkets 21
8 NA 15 51 och 16
8 NA 16 826 ungdomen® 19
8 NA 17 827 bästa, 17
8 NA 18 828 borde 2
8 NA 19 408 hr 14
8 NA 20 829 Zettervall 37
8 NA 21 830 redan 2
8 NA 22 72 för 14
8 NA 23 647 många 27
8 NA 24 1 år 16
8 NA 25 831 sadan 16
8 NA 26 70 ha 14
8 NA 27 832 tillhållit» 27
8 NA 28 89 att 19
8 NA 29 833 ta 17
8 NA 30 834 permanent 7
8 NA 31 835 tjänstledighet, 17
8 NA 32 836 tills 17
8 NA 33 774 hans 14
8 NA 34 837 pensionsålder 7
8 NA 35 838 inföll. 7
8 NA 36 839 Nu 43
8 NA 37 840 får 13
8 NA 38 411 han 14
8 NA 39 841 trots 2
8 NA 40 842 sdn 2
8 NA 41 843 ohjälpliga 16
8 NA 42 844 döfhet 21
8 NA 43 845 rättighet 14
8 NA 44 98 af 19
8 NA 45 68 k. 33
8 NA 46 69 : 16
8 NA 47 89 att 19
8 NA 48 846 kvaiistanna 16
8 NA 49 847 äfven 19
8 NA 50 218 efter 14
8 NA 51 848 pensionsåldern. 2
8 NA 52 39 I 11
8 NA 53 849 sanning 7
8 NA 54 122 en 16
8 NA 55 850 malplacerad 7
8 NA 56 851 eftergifvenhet! 16
8 NA 57 300 K. 11
8 NA 58 107 m:t 27
8 NA 59 852 kan 29
8 NA 60 818 naturligtvis 2
8 NA 61 853 inte 2
8 NA 62 70 ha 14
8 NA 63 854 reda 19
8 NA 64 317 på 17
8 NA 65 855 verkliga 19
8 NA 66 856 föl-hållandet. 17
8 NA 67 857 Men 35
8 NA 68 858 obesvärad 14
8 NA 69 70 ha 14
8 NA 70 126 de 14
8 NA 71 859 personer 19
8 NA 72 860 eller 26
8 NA 73 861 myndigheter 2
8 NA 74 862 handlat 2
8 NA 75 142 som 16
8 NA 76 863 haft 14
8 NA 77 144 med 14
8 NA 78 864 ärendet 16
8 NA 79 679 dess 7
8 NA 80 865 förberedande 2
8 NA 81 866 stadium 17
8 NA 82 89 att 19
8 NA 83 867 skaffa. 2
9 NA 0 868 Svenskarna 14
9 NA 1 869 Estland. 39
9 NA 2 21 En 16
9 NA 3 870 svensk» 39
9 NA 4 871 estländare 32
9 NA 5 228 från 1
9 NA 6 872 Nuckö, 32
9 NA 7 95 hvilken 14
9 NA 8 873 n. 32
9 NA 9 874 arbetar 42
9 NA 10 875 snickaryrket 32
9 NA 11 876 Uppsala, 32
9 NA 12 168 har 14
9 NA 13 877 tidnin 32
9 NA 14 878 gen 32
9 NA 15 879 Upsala 42
9 NA 16 880 visat 1
9 NA 17 258 ett 14
9 NA 18 881 bref, 42
9 NA 19 142 som 35
9 NA 20 411 han 14
9 NA 21 485 dagarna 42
9 NA 22 882 mottagit 42
9 NA 23 228 från 32
9 NA 24 420 sin 14
9 NA 25 883 hemö 32
9 NA 26 51 och 1
9 NA 27 884 hvari 32
9 NA 28 885 skildras 32
9 NA 29 346 den 1
9 NA 30 886 sorg 22
9 NA 31 142 som 16
9 NA 32 887 råder 42
9 NA 33 630 bland 35
9 NA 34 888 svenskarna 32
9 NA 35 889 Estland 32
9 NA 36 558 öfver 1
9 NA 37 89 att 35
9 NA 38 453 alla 16
9 NA 39 890 vapenföra 22
9 NA 40 891 män 14
9 NA 41 892 skickas 42
9 NA 42 736 ut 14
9 NA 43 121 till 16
9 NA 44 893 kriget. 32
9 NA 45 894 När 42
9 NA 46 143 sålunda 32
9 NA 47 122 en 1
9 NA 48 895 utskrifning 39
9 NA 49 147 ägt 16
9 NA 50 355 rum 39
9 NA 51 896 Hapsal 39
9 NA 52 51 och 1
9 NA 53 897 rekryterna 42
9 NA 54 207 skulle 14
9 NA 55 898 afsändas 42
9 NA 56 144 med 14
9 NA 57 899 tåget, 19
9 NA 58 900 utspelades 32
9 NA 59 164 vid 14
9 NA 60 901 afekedet 1
9 NA 61 902 hjärtslitänd© 32
9 NA 62 903 scener 22
9 NA 63 267 mellan 14
9 NA 64 904 dem 35
9 NA 65 51 och 16
9 NA 66 905 deras 32
9 NA 67 906 kvarvarande 42
9 NA 68 907 hustrur 22
9 NA 69 51 och 1
9 NA 70 908 anförvanter, 14
9 NA 71 142 som 35
9 NA 72 909 högljudda 42
9 NA 73 910 skrik 22
9 NA 74 911 sökte 14
9 NA 75 912 rycka 42
9 NA 76 904 dem 35
9 NA 77 913 ifrån 14
9 NA 78 914 militärbefälet. 22
9 NA 79 21 En 16
9 NA 80 493 del 16
9 NA 81 915 försökte 32
9 NA 82 916 kasta 35
9 NA 83 132 sig 14
9 NA 84 317 på 1
9 NA 85 917 järnvägsspåren 42
9 NA 86 72 för 16
9 NA 87 89 att 35
9 NA 88 918 bli 1
9 NA 89 919 krossade 32
9 NA 90 98 af 16
9 NA 91 899 tåget, 32
9 NA 92 158 men 32
9 NA 93 920 hindrades 39
9 NA 94 921 därifrån 32
9 NA 95 285 genom 19
9 NA 96 922 polisens 42
9 NA 97 923 ingripande. 39
9 NA 98 924 Musik, 42
9 NA 99 142 som 16
9 NA 100 925 kommit 1
9 NA 101 311 ned 16
9 NA 102 121 till 14
9 NA 103 926 stationen 42
9 NA 104 72 för 14
9 NA 105 89 att 19
9 NA 106 927 hedra 42
9 NA 107 126 de 14
9 NA 108 928 afresande, 16
9 NA 109 929 spelad© 32
9 NA 110 930 sorgpsalmer. 19
9 NA 111 39 I 14
9 NA 112 931 flora 22
9 NA 113 932 socknar 32
9 NA 114 933 finnas, 32
9 NA 115 934 säger 42
9 NA 116 935 brefskrifvaren, 14
9 NA 117 936 kvar 32
9 NA 118 937 endast 35
9 NA 119 938 kvinnor 22
9 NA 120 51 och 1
9 NA 121 608 barn 22
9 NA 122 239 samt 19
9 NA 123 939 orkeslösa 48
9 NA 124 940 gubbar 19
9 NA 125 51 och 1
9 NA 126 941 befolkningen 39
9 NA 127 168 har 14
9 NA 128 942 råkat 42
9 NA 129 943 nöd 32
9 NA 130 317 på 1
9 NA 131 944 grund 17
9 NA 132 98 af 16
9 NA 133 89 att 19
9 NA 134 945 manlig 32
9 NA 135 946 hjälp 16
9 NA 136 947 saknas 32
9 NA 137 164 vid 14
9 NA 138 268 d© 32
9 NA 139 948 nödvändiga 16
9 NA 140 949 sysslorna. 32
9 NA 141 950 Några 37
9 NA 142 859 personer 35
9 NA 143 70 ha 32
9 NA 144 951 rymt 1
9 NA 145 51 och 1
9 NA 146 952 åter 14
9 NA 147 953 andra 14
9 NA 148 70 ha 32
9 NA 149 285 genom 19
9 NA 150 954 själfstympning 19
9 NA 151 955 sökt 39
9 NA 152 956 undandraga 42
9 NA 153 132 sig 14
9 NA 154 89 att 19
9 NA 155 892 skickas 42
9 NA 156 736 ut 14
9 NA 157 893 kriget. 32
9 NA 158 235 Dessa 32
9 NA 159 957 senare 14
9 NA 160 70 ha 32
9 NA 161 958 visserligen 19
9 NA 162 959 sluppit 42
9 NA 163 89 att 1
9 NA 164 960 skrifvas 32
9 NA 165 736 ut 14
9 NA 166 142 som 16
9 NA 167 961 rekryter, 32
9 NA 168 158 men 1
9 NA 169 962 stället 42
9 NA 170 963 sändts 14
9 NA 171 964 fängelse. 14
9 NA 172 965 Apropå 32
9 NA 173 888 svenskarna 32
9 NA 174 966 Estland, 42
9 NA 175 327 så 35
9 NA 176 967 må 14
9 NA 177 847 äfven 22
9 NA 178 968 omnämnas 32
9 NA 179 89 att 19
9 NA 180 485 dagarna 42
9 NA 181 969 utskommit 32
9 NA 182 122 en 1
9 NA 183 970 svensk-estländtik 42
9 NA 184 971 "Kalender 14
9 NA 185 972 ©ller 42
9 NA 186 973 almanacka 32
9 NA 187 72 för 14
9 NA 188 130 året 32
9 NA 189 974 1905". 32
9 NA 190 975 Denna 14
9 NA 191 168 har 16
9 NA 192 976 utgifvits 32
9 NA 193 98 af 19
9 NA 194 977 båda 32
9 NA 195 978 Nucköskollärarne 42
9 NA 196 979 Nyman 18
9 NA 197 51 och 16
9 NA 198 980 Pöhl 42
9 NA 199 5 — 35
9 NA 200 346 den 16
9 NA 201 957 senare 14
9 NA 202 981 nu 1
9 NA 203 982 klockare 32
9 NA 204 51 och 1
9 NA 205 983 sjömansmissionär 35
9 NA 206 984 Reval 32
9 NA 207 5 — 35
9 NA 208 51 och 1
9 NA 209 985 utgifvame 35
9 NA 210 70 ha 32
9 NA 211 986 heder 35
9 NA 212 98 af 1
9 NA 213 245 företaget 32
9 NA 214 987 fråga. 1
9 NA 215 988 Kalendern 39
9 NA 216 989 innehåller 32
9 NA 217 99 bl. 32
9 NA 218 100 a. 39
9 NA 219 126 de 14
9 NA 220 990 gamla- 32
9 NA 221 991 väderleksprofetiorna 42
9 NA 222 239 samt 19
9 NA 223 195 flera 14
9 NA 224 992 små 35
9 NA 225 993 allmännyttiga 32
9 NA 226 994 uppsatser. 32
9 NA 227 995 Den 14
9 NA 228 168 har 14
9 NA 229 996 t. 39
9 NA 230 997 o. 32
9 NA 231 998 ni. 39
9 NA 232 317 på 1
9 NA 233 104 denna 14
9 NA 234 999 afdelning 42
9 NA 235 122 en 1
9 NA 236 1000 liten 14
9 NA 237 1001 originaldikt, 19
9 NA 238 1002 "Hvad 27
9 NA 239 1003 skall 22
9 NA 240 1004 du 35
9 NA 241 1005 älska", 42
9 NA 242 51 och 1
9 NA 243 1006 hvans 32
9 NA 244 1007 trohjärtade 42
9 NA 245 1008 strofer 16
9 NA 246 1009 sluta 16
9 NA 247 144 med 14
9 NA 248 1010 dessa 19
9 NA 249 1011 rader: 32
9 NA 250 1012 "Ditt 42
9 NA 251 229 svenska 42
9 NA 252 1013 språk, 39
9 NA 253 1014 o, 32
9 NA 254 1015 håll 6
9 NA 255 204 det 35
9 NA 256 1016 kärt, 16
9 NA 257 167 Det 14
9 NA 258 1017 häfver 22
9 NA 259 1018 dig 35
9 NA 260 1019 ock 22
9 NA 261 1020 modern 32
9 NA 262 1021 lärt. 42
9 NA 263 695 För 19
9 NA 264 953 andra 14
9 NA 265 1022 språk 22
9 NA 266 317 på 1
9 NA 267 104 denna 14
9 NA 268 1023 jord 32
9 NA 269 1024 Byt 32
9 NA 270 160 icke 14
9 NA 271 1025 svenekans 22
9 NA 272 1026 ljufva 32
9 NA 273 1027 ord". 32
9 NA 274 995 Den 14
9 NA 275 1028 lilla 42
9 NA 276 1029 kalendern 14
9 NA 277 1030 utgör, 42
9 NA 278 1031 synes 16
9 NA 279 204 det 35
9 NA 280 1032 osa, 19
9 NA 281 258 ett 14
9 NA 282 1033 vackert 32
9 NA 283 51 och 16
9 NA 284 1034 rörande 2
9 NA 285 1035 bevis 42
9 NA 286 317 på 1
9 NA 287 346 den 1
9 NA 288 1036 hoo 42
9 NA 289 1037 våra 16
9 NA 290 1038 landsmän 42
9 NA 291 1039 därborta 32
9 NA 292 1040 ännu 14
9 NA 293 613 lefvande 1
9 NA 294 1041 kärleken 42
9 NA 295 121 till 14
9 NA 296 204 det 35
9 NA 297 1042 gamla 1
9 NA 298 1043 hemlandet 32
9 NA 299 51 och 16
9 NA 300 1044 modersmålet. 42
10 NA 0 1045 Hem 6
10 NA 1 228 från 32
10 NA 2 1046 Alaska. 32
10 NA 3 561 Bland 48
10 NA 4 1047 ue 37
10 NA 5 647 många 27
10 NA 6 1048 svensk 35
10 NA 7 1049 -amerikaner 16
10 NA 8 142 som 16
10 NA 9 1050 rest 32
10 NA 10 558 öfver 1
10 NA 11 121 till 16
10 NA 12 1051 fär 35
10 NA 13 1052 derneslandet 32
10 NA 14 72 för 16
10 NA 15 1053 ätit 32
10 NA 16 1054 vistas 37
10 NA 17 1055 Göteborg 32
10 NA 18 1056 id 32
10 NA 19 1057 ter 19
10 NA 20 1058 s'he 27
10 NA 21 110 1 46
10 NA 22 1059 gerna, 32
10 NA 23 469 äro 37
10 NA 24 847 äfven 19
10 NA 25 48 två 38
10 NA 26 1060 grufägar© 32
10 NA 27 228 från 32
10 NA 28 1061 Alaska, 1
10 NA 29 1062 bördiga 32
10 NA 30 921 därifrån 32
10 NA 31 1063 trakten. 32
10 NA 32 1064 Hrr 6
10 NA 33 1065 Orvar 48
10 NA 34 1066 Gerle 19
10 NA 35 228 från 1
10 NA 36 1067 Nösund 1
10 NA 37 51 och 1
10 NA 38 1068 Harrj 32
10 NA 39 1069 Gibson 38
10 NA 40 228 från 32
10 NA 41 1055 Göteborg 32
10 NA 42 70 ha 32
10 NA 43 1070 därute 32
10 NA 44 1071 vunnit 37
10 NA 45 1072 framgångar 6
10 NA 46 142 som 16
10 NA 47 925 kommit 1
10 NA 48 1073 amerikanska 37
10 NA 49 1074 tidningar 32
10 NA 50 1075 orter 6
10 NA 51 142 som 16
10 NA 52 268 d© 32
10 NA 53 1076 passerat 6
10 NA 54 1077 sia 32
10 NA 55 1078 hemresa 35
10 NA 56 89 att 1
10 NA 57 1079 benämna 35
10 NA 58 904 dem 35
10 NA 59 1080 "Alaskamiljonärerna".närerna". 19
10 NA 60 167 Det 1
10 NA 61 96 är 16
10 NA 62 1081 koppar- 34
10 NA 63 79 ooh 38
10 NA 64 1082 guldfyndigheter 35
10 NA 65 239 samt 38
10 NA 66 1083 kalkbruk 32
10 NA 67 142 som 16
10 NA 68 469 äro 37
10 NA 69 905 deras 32
10 NA 70 1084 inkomstkällor; 37
10 NA 71 1085 malmfyndigheter 16
10 NA 72 1086 plägar 32
10 NA 73 803 man 32
10 NA 74 1087 ju 35
10 NA 75 1088 va&lt;ra 37
10 NA 76 1089 van 48
10 NA 77 164 vid 48
10 NA 78 89 att 1
10 NA 79 1090 höra 6
10 NA 80 1091 benämnas 32
10 NA 81 1092 guldgrufvo-r, 32
10 NA 82 158 men 32
10 NA 83 1093 här 16
10 NA 84 1094 tager 6
10 NA 85 1095 kalktillverkningen 37
10 NA 86 122 en 16
10 NA 87 731 god 48
10 NA 88 1096 del, 22
10 NA 89 1097 ty 1
10 NA 90 1098 landet, 32
10 NA 91 142 som 16
10 NA 92 96 är 16
10 NA 93 150 stort 32
10 NA 94 1099 uppsving, 35
10 NA 95 1100 förbrukar 37
10 NA 96 1101 massor 32
10 NA 97 98 af 16
10 NA 98 1102 kalk 32
10 NA 99 268 d© 32
10 NA 100 1103 nyanlagda 32
10 NA 101 1104 städerna. 32
10 NA 102 1105 Lyckade 6
10 NA 103 1106 grufspekulationer 32
10 NA 104 239 samt 48
10 NA 105 346 den 16
10 NA 106 1107 kända 32
10 NA 107 1108 dollarkungen 32
10 NA 108 1109 Pierpont 32
10 NA 109 1110 Morgana 48
10 NA 110 1111 medverkan 35
10 NA 111 70 ha 32
10 NA 112 1112 fört 32
10 NA 113 1113 cle 32
10 NA 114 977 båda 32
10 NA 115 888 svenskarna 32
10 NA 116 1114 fran* 32
10 NA 117 121 till 34
10 NA 118 1115 målet 16
10 NA 119 72 för 16
10 NA 120 905 deras 32
10 NA 121 1116 eträfvanden. 6
10 NA 122 539 De 35
10 NA 123 1117 gästa 46
10 NA 124 72 för 16
10 NA 125 1118 närvarande 16
10 NA 126 1055 Göteborg 32
10 NA 127 51 och 16
10 NA 128 268 d© 32
10 NA 129 70 ha 32
10 NA 130 1119 myoket- 32
10 NA 131 89 att 1
10 NA 132 1120 omta-la 37
10 NA 133 228 från 32
10 NA 134 204 det 16
10 NA 135 1121 äfvent-yrliga 32
10 NA 136 768 lifvet 48
10 NA 137 1070 därute 32
10 NA 138 204 det 35
10 NA 139 289 nya 46
10 NA 140 1122 landet 35
10 NA 141 164 vid 48
10 NA 142 1123 Stilla 16
10 NA 143 1124 hafs-ku»ten. 48
10 NA 144 1125 Klimatet 32
10 NA 145 1070 därute 32
10 NA 146 1126 är- 1
10 NA 147 1127 mildt, 6
10 NA 148 158 men 32
10 NA 149 1128 oerhördt 16
10 NA 150 1129 regnigt, 35
10 NA 151 634 hvilket 35
10 NA 152 1130 hindrar 32
10 NA 153 1131 drifvandet 32
10 NA 154 98 af 16
10 NA 155 412 något 1
10 NA 156 1132 egentligt 32
10 NA 157 1133 jordbruk. 6
10 NA 158 1134 300 32
10 NA 159 1135 regndagar 6
10 NA 160 87 om 16
10 NA 161 130 året 32
10 NA 162 96 är 16
10 NA 163 204 det 35
10 NA 164 1136 normala 19
10 NA 165 1137 antalet. 32
10 NA 166 1138 Däremot 6
10 NA 167 96 är 16
10 NA 168 346 den 16
10 NA 169 1139 naturliga 37
10 NA 170 1140 gräsväxten 32
10 NA 171 1141 mycket 35
10 NA 172 1142 stark, 35
10 NA 173 1143 .^å 6
10 NA 174 89 att 1
10 NA 175 1144 boskapsskötseln 32
10 NA 176 1145 lönar 32
10 NA 177 1146 sig. 19
10 NA 178 622 Af 12
10 NA 179 1147 landets 37
10 NA 180 1148 nuvarande 16
10 NA 181 1149 befolkning 6
10 NA 182 469 äro 37
10 NA 183 1150 nära- 32
10 NA 184 11 50 32
10 NA 185 1151 procent- 32
10 NA 186 1152 skandinaver, 32
10 NA 187 261 oeh 32
10 NA 188 1153 särskildt 35
10 NA 189 122 en 16
10 NA 190 98 af 16
10 NA 191 204 det 16
10 NA 192 1154 större 32
10 NA 193 1155 städerna, 6
10 NA 194 1156 Seattle, 35
10 NA 195 668 där 16
10 NA 196 268 d© 32
10 NA 197 977 båda 32
10 NA 198 1157 grufäga-rna 32
10 NA 199 70 ha 32
10 NA 200 1158 sina 1
10 NA 201 1159 hufvudkontor, 6
10 NA 202 96 är 16
10 NA 203 204 det 35
10 NA 204 1160 skandinaviska 5
10 NA 205 1161 elementet 32
10 NA 206 1162 dominerande. 32
11 NA 0 1163 Otillbörligt 16
11 NA 1 1164 förlängd 35
11 NA 2 1165 tjänstgöring. 44
11 NA 3 300 K. 11
11 NA 4 107 m:t 44
11 NA 5 106 liar 44
11 NA 6 1166 raedgifvit 49
11 NA 7 89 att 19
11 NA 8 1167 adjunkten 18
11 NA 9 164 vid 0
11 NA 10 1168 Arvika 0
11 NA 11 1169 realskola 0
11 NA 12 1170 E. 42
11 NA 13 1171 A. 11
11 NA 14 1172 Zettervall, 44
11 NA 15 142 som 16
11 NA 16 1173 uppnått 49
11 NA 17 346 den 49
11 NA 18 1174 lefnads- 0
11 NA 19 51 och 29
11 NA 20 1175 tjänsteålder 40
11 NA 21 89 att 19
11 NA 22 411 han 14
11 NA 23 1176 vore 19
11 NA 24 1177 skyldig 44
11 NA 25 89 att 19
11 NA 26 123 början 0
11 NA 27 98 af 19
11 NA 28 1 år 44
11 NA 29 1178 1905 49
11 NA 30 1179 afgå 44
11 NA 31 228 från 1
11 NA 32 420 sin 49
11 NA 33 1180 befattning, 18
11 NA 34 967 må 14
11 NA 35 1181 kvarstå 44
11 NA 36 1182 tjänsten 44
11 NA 37 1183 intill 49
11 NA 38 346 den 49
11 NA 39 110 1 49
11 NA 40 1184 juli 49
11 NA 41 642 1905. 49
11 NA 42 1185 Adjunkten 49
11 NA 43 1172 Zettervall, 44
11 NA 44 142 som 16
11 NA 45 96 är 16
11 NA 46 1186 lärare 44
11 NA 47 1187 naturkunnighet, 0
11 NA 48 96 är 16
11 NA 49 404 född 19
11 NA 50 1188 1838 44
11 NA 51 51 och 16
11 NA 52 114 blef 0
11 NA 53 1189 1867 40
11 NA 54 1190 kollega 14
11 NA 55 1191 Arvika. 19
11 NA 56 1192 Reda» 11
11 NA 57 1010 dessa 19
11 NA 58 1193 siffror 14
11 NA 59 828 borde 44
11 NA 60 192 vara 19
11 NA 61 1194 tillräckliga 44
11 NA 62 72 för 14
11 NA 63 89 att 19
11 NA 64 1195 styrka 11
11 NA 65 1196 önskvärdheten 19
11 NA 66 98 af 19
